idmunici;ccdd;ccpp;ccdi;Departamento;Provincia;Distrito;Tipomuni;VFI_P69;P69_1;P69_1_T;P69_1_M;P69_1_H;P69_2;P69_2_T;P69_2_M;P69_2_H;VFI_P70;P70_1;P70A_1_1;P70A_1_2;P70A_1_3;P70_2;P70A_2_1;P70A_2_2;P70A_2_3;P70_3;P70A_3_1;P70A_3_2;P70A_3_3;P70_4;P70A_4_1;P70A_4_2;P70A_4_3;P70_5;P70A_5_1;P70A_5_2;P70A_5_3;P70A_5_O;P70_6;P70A_6_1;P70A_6_2;P70A_6_3;P70_7;P70A_7_1;P70A_7_2;P70A_7_3;P70_8;P70A_8_1;P70A_8_2;P70A_8_3;P70A_8_O;P70_9;P70A_9_1;P70A_9_2;P70A_9_3;P70_10;P70A_10_1;P70A_10_2;P70A_10_3;P70_11;P70A_11_1;P70A_11_2;P70A_11_3;P70A_11_O;P70_12;P70A_12_1;P70_13;P70A_13_1;P70_14;P70A_14_1;P70_15;P70A_15_1;P70_16;P70A_16_1;P70A_16_O;VFI_P71;P71;P71_1;P71A_1;P71_2;P71A_2;P71_3;P71A_3;P71_4;P71A_4;P71_5;P71A_5;P71_6;P71A_6;P71_7;P71A_7;P71_8;P71A_8;P71_9;P71A_9;P71_10;P71A_10;P71_11;P71A_11;P71_12;P71A_12;P71A_12_O;VFI_P72A;P72A;P72A_1;P72A_2;VFI_P72B;P72B;P72B_1;VFI_P73;P73_1;P73_2;P73_3;P73_4;P73_4_O;VFI_P74;P74;VFI_P75;P75;VFI_P76;P76_1;P76A_1;P76_2;P76A_2;P76_3;P76A_3;P76_4;P76A_4;P76_5;P76A_5;P76_6;P76_7;VFI_P77;P77_1;P77_2;P77_3;P77_4;VFI_P78;P78_1;P78_2;P78_3;P78_4;P78_4_O;P78_5;VFI_P79;P79_1;P79A_1_1;P79A_1_2;P79_2;P79A_2_1;P79A_2_2;P79_3;P79A_3_1;P79A_3_2;P79_4;P79A_4_1;P79A_4_2;P79_5;P79A_5_1;P79A_5_2;P79A_5_O;VFI_P80;P80_1;P80_2;P80_3;P80_4;P80_5;P80_6;P80_7;P80_8;P80_9;P80_9_O;P80_10
180203;18;02;03;MOQUEGUA;GENERAL SANCHEZ CERRO;COALAQUE;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;4;2; ;2; ;1;1;2; ;2;2;1;1;0;3;0;1;1;0;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
180204;18;02;04;MOQUEGUA;GENERAL SANCHEZ CERRO;ICHUÑA;2;1;1;8;0;8;1;9;1;8;1;1;1;1;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;2;2;0;2; ; ; ;2; ; ; ; ;1;8;2; ;1;8;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ; ;1;1;3;3;1;1;3;1;1;2;3;0; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;1;12;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;2;3;4;0;0;0;0;0; ;0
180205;18;02;05;MOQUEGUA;GENERAL SANCHEZ CERRO;LA CAPILLA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;2; ;2; ;2; ;1;3;2; ;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;2;0;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
180206;18;02;06;MOQUEGUA;GENERAL SANCHEZ CERRO;LLOQUE;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;1;1;2;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
180207;18;02;07;MOQUEGUA;GENERAL SANCHEZ CERRO;MATALAQUE;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
180208;18;02;08;MOQUEGUA;GENERAL SANCHEZ CERRO;PUQUINA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;2; ;2; ;1;2;1;3;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;1;0;3;4;0;0;0;0;0; ;0
180209;18;02;09;MOQUEGUA;GENERAL SANCHEZ CERRO;QUINISTAQUILLAS;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;4;1;1;2; ;2; ;2; ;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;2;0;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
180210;18;02;10;MOQUEGUA;GENERAL SANCHEZ CERRO;UBINAS;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;1;1;0;1;1;0;1;0;1;2; ; ;2; ; ; ;1;1;2;3;4;5;6;7;8;0; ;0
180211;18;02;11;MOQUEGUA;GENERAL SANCHEZ CERRO;YUNGA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;8;1;2;2; ;2; ;2; ;2;2;1;1;0;0;0;1; ; ; ; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
180301;18;03;01;MOQUEGUA;ILO;ILO;1;1;1;43;5;38;1;43;5;38;1;1;8;4;4;1;3;2;1;2;0;0;0;2; ; ; ;2; ; ; ; ;1;20;12;8;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;40;2; ;1;40;2; ;2; ; ;1;1;1;40;1;3;1;1;1;2;1;4;1;3487;1;55;1;174;1;27;1;348;1;2;2; ; ;1;1;6;6;1;1;2;1;1;0;0;0; ;1;1;1;1;1;1;12;1;4;2; ;2; ;2; ;2;2;1;1;2;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;20;0;2; ; ;2; ; ; ;1;1;0;3;4;0;6;0;0;0; ;0
180302;18;03;02;MOQUEGUA;ILO;EL ALGARROBAL;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;1;4;2; ;1;2;2; ;1;1;1;1;0;0;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;5;6;0;0;0; ;0
180303;18;03;03;MOQUEGUA;ILO;PACOCHA;2;1;1;5;1;4;1;15;5;10;1;1;3;2;1;1;4;4;0;1;10;10;0;2; ; ; ;2; ; ; ; ;1;10;10;0;1;13;10;3;2; ; ; ; ;1;1;1;0;1;1;1;0;2; ; ; ; ;1;15;2; ;1;15;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;5;5;1;1;5;1;1;0;0;0; ;1;3;1;1;1;1;1;1;1;2; ;1;1;1;1;2;2;1;1;2;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
190101;19;01;01;PASCO;PASCO;CHAUPIMARCA;1;1;1;23;4;19;1;26;8;18;1;1;4;4;0;1;4;0;4;1;4;0;4;1;2;0;2;2; ; ; ; ;1;17;7;10;1;10;2;8;2; ; ; ; ;1;6;3;3;1;2;1;1;2; ; ; ; ;1;23;2; ;1;40;2; ;2; ; ;1;1;1;120;1;80;1;40;1;25;1;20;1;150;1;8;1;19;1;45;1;115;1;5;2; ; ;1;1;4;4;1;1;4;1;1;0;3;0; ;1;2;1;1;1;1;12;1;4;1;6;1;8;1;2;2;2;1;1;0;0;0;1;1;2;3;0; ;0;1;1;12;0;2; ; ;1;16;0;2; ; ;2; ; ; ;1;0;0;3;0;5;0;0;0;0; ;0
190102;19;01;02;PASCO;PASCO;HUACHON;2;1;1;6;1;5;1;6;0;6;1;1;0;0;0;1;3;2;1;2;0;0;0;2; ; ; ;2; ; ; ; ;1;10;6;4;2; ; ; ;2; ; ; ; ;1;1;0;1;2; ; ; ;2; ; ; ; ;1;6;2; ;1;6;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;3;2; ;1;2;2; ;1;4;2; ;2; ; ;1;1;4;2;1;1;4;1;1;2;0;0; ;1;4;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;1;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
190103;19;01;03;PASCO;PASCO;HUARIACA;2;1;1;4;0;4;1;7;1;6;1;1;1;1;0;1;3;3;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;7;2; ;1;7;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;4;1;2; ;0; ; ; ; ; ;0; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
190104;19;01;04;PASCO;PASCO;HUAYLLAY;2;1;1;15;2;13;1;15;2;13;1;1;2;2;0;1;1;0;1;2;0;0;0;2; ; ; ;2; ; ; ; ;1;13;13;0;1;15;14;1;2; ; ; ; ;1;4;0;4;1;1;1;0;2; ; ; ; ;1;20;2; ;1;15;2; ;2; ; ;1;1;1;3;1;1;2; ;2; ;2; ;1;14;2; ;2; ;1;4;1;19;2; ;2; ; ;1;1;2;2;1;1;2;1;1;0;0;0; ;1;3;1;1;1;1;12;1;4;1;3;1;5;1;2;2;1;1;0;0;3;0;1; ; ; ; ; ;5;1;2; ; ;2; ; ;1;12;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
190105;19;01;05;PASCO;PASCO;NINACACA;2;1;1;6;0;6;1;6;0;6;1;1;2;2;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;6;2; ;1;6;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;3;2; ;1;4;1;4;1;6;1;2;2; ; ;1;1;5;5;1;1;5;1;1;0;0;0; ;1;3;1;1;1;1;4;1;6;1;2;1;12;1;2;2;2;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;0;3;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
190106;19;01;06;PASCO;PASCO;PALLANCHACRA;2;1;1;6;0;6;1;7;0;7;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;1;3;3;0;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;7;2; ;1;14;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ; ;1;1;4;4;1;1;4;1;1;0;3;0; ;1;5;1;1;1;1;1;2; ;1;1;2; ;1;1;2;2;1;0;2;3;0;1;1;2;3;0; ;0;1;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
190107;19;01;07;PASCO;PASCO;PAUCARTAMBO;2;1;1;8;0;8;1;12;2;10;1;1;1;1;0;1;3;3;0;1;3;3;0;2; ; ; ;2; ; ; ; ;1;9;9;0;1;2;2;0;2; ; ; ; ;1;2;2;0;1;1;1;0;2; ; ; ; ;1;25;1;25;1;25;2; ;2; ; ;1;1;2; ;1;1;1;1;1;3;2; ;1;5;1;2;1;8;2; ;1;25;1;7;2; ; ;1;1;3;3;1;1;3;1;1;2;3;0; ;1;3;1;1;1;1;6;1;4;1;4;1;4;1;2;1;1;1;1;0;0;0;1;1;2;3;0; ;0;1;1;3;0;2; ; ;1;5;0;1;2;0;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
190108;19;01;08;PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;2;1;1;4;0;4;1;4;0;4;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;1;1;1;1;1;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;1;1;1;2; ;2; ;2; ;2;2;1;1;0;0;0;1;0;2;0;0; ;0;1;1;1;1;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
190109;19;01;09;PASCO;PASCO;SIMON BOLIVAR;2;1;1;6;0;6;1;6;0;6;1;1;3;1;2;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;13;2; ;1;22;2; ;2; ; ;1;1;1;1;1;1;2; ;2; ;2; ;1;2;2; ;1;1;2; ;1;1;2; ;2; ; ;1;1;5;5;1;1;1;1;1;0;0;0; ;1;3;1;1;1;1;12;1;2;1;3;1;6;1;1;1;1;1;0;0;3;0;1;1;2;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;5;0;0;0;0; ;0
190110;19;01;10;PASCO;PASCO;TICLACAYAN;2;1;1;7;0;7;1;12;2;10;1;1;1;1;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;1;2; ;1;2;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;1;2; ;1;1;2; ;1;1;2; ;2; ; ;1;1;2;1;1;1;1;1;1;0;0;0; ;1;3;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;3;0;5;6;0;0;0; ;0
190111;19;01;11;PASCO;PASCO;TINYAHUARCO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
190112;19;01;12;PASCO;PASCO;VICCO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
190113;19;01;13;PASCO;PASCO;YANACANCHA;2;1;1;16;0;16;1;26;4;22;1;1;3;3;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;1;8;6;2;1;29;12;17;2; ; ; ; ;1;2;0;2;1;1;1;0;2; ; ; ; ;1;40;2; ;1;40;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;4;1;1;4;1;1;0;3;0; ;1;1;1;1;1;1;12;1;4;2; ;2; ;2; ;1;1;1;0;2;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;13;13;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
190201;19;02;01;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;1;1;1;12;2;10;1;12;2;10;1;1;1;0;1;1;3;0;3;2;0;0;0;2; ; ; ;2; ; ; ; ;1;4;4;0;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;12;1;12;1;12;2; ;2; ; ;1;1;1;2;1;2;1;1;2; ;2; ;2; ;2; ;1;2;1;2;1;2;2; ;2; ; ;1;1;4;4;1;1;4;1;1;0;0;0; ;1;2;1;1;1;1;1;1;2;1;9;1;9;1;1;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;10;0;2; ; ;2; ; ; ;1;1;0;0;4;0;0;0;0;0; ;0
190202;19;02;02;PASCO;DANIEL ALCIDES CARRION;CHACAYAN;2;1;1;1;0;1;1;2;1;1;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;2;1;2;2; ;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;5;3;1;1;2;1;1;2;0;0; ;1;3;1;1;1;1;1;1;1;2; ;2; ;1;1;1;2;1;0;2;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
190203;19;02;03;PASCO;DANIEL ALCIDES CARRION;GOYLLARISQUIZGA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;2; ;1;1;2; ;1;1;2; ;2;2;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
190204;19;02;04;PASCO;DANIEL ALCIDES CARRION;PAUCAR;2;1;1;2;0;2;1;2;0;2;1;1;1;0;1;1;1;1;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;6;1;6;1;6;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;3;3;1;1;3;1;1;2;3;0; ;1;3;1;1;1;1;12;1;1;1;2;1;5;1;2;2;2;1;0;2;3;0;1;1;2;3;0; ;0;1;1;1;0;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
190205;19;02;05;PASCO;DANIEL ALCIDES CARRION;SAN PEDRO DE PILLAO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
190206;19;02;06;PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI;2;1;1;6;1;5;1;6;0;6;1;1;0;0;0;1;1;1;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;6;2; ;1;6;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;5;2; ;1;3;1;5;1;6;2; ;2; ; ;1;1;10;10;1;1;5;1;1;0;0;0; ;1;2;1;1;1;1;3;1;1;1;1;2; ;2; ;2;2;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;7;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
190207;19;02;07;PASCO;DANIEL ALCIDES CARRION;TAPUC;2;1;1;3;0;3;1;3;0;3;1;1;1;1;0;1;1;1;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;1;3;3;0;2; ; ; ; ;1;1;1;0;1;1;1;0;2; ; ; ; ;1;12;2; ;1;3;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;0;0;0;0;0;0; ;0
190208;19;02;08;PASCO;DANIEL ALCIDES CARRION;VILCABAMBA;2;1;1;2;1;1;1;2;1;1;1;1;1;1;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;1;2;1;2;2; ;2; ; ;1;1;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;3;3;1;1;1;1;1;0;0;0; ;1;4;1;1;1;1;3;2; ;2; ;1;1;2; ;1;2;1;1;0;0;0;1;1;0;3;0; ;0;1;2; ; ;1;1;3;2; ; ;1;1;2;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
190301;19;03;01;PASCO;OXAPAMPA;OXAPAMPA;1;1;1;12;0;12;1;15;0;15;1;1;6;6;0;1;4;4;0;2;0;0;0;2; ; ; ;2; ; ; ; ;1;34;17;17;1;32;30;2;2; ; ; ; ;1;1;0;1;1;1;1;0;2; ; ; ; ;1;10;1;7;1;15;2; ;2; ; ;1;1;1;2;1;2;2; ;1;15;1;2;1;30;1;2;1;20;1;5;1;18;2; ;2; ; ;1;1;3;3;1;1;3;1;1;0;0;0; ;1;1;1;1;1;1;12;1;4;1;1;1;4;1;1;2;1;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;5;5;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
